Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales,Year,Quarter,Month,Month Number,Shipping Days,Profit Margin,Revenue Per Unit,Profit Per Unit,Loss Order
7366,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,62.71,967.95,905.24,3,2903.852218,2017,4,November,11,-230,0.3117376271384345,967.9507393333333,301.74666666666667,0
7367,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,452.07,153.47,-298.61,9,1381.202123,2017,4,November,11,-230,-0.216195729088088,153.46690255555555,-33.17888888888889,1
7368,CA-2017-127243,2017-11-28,2017-04-12,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",271.25,285.91,14.66,3,857.7292018,2017,4,November,11,-230,0.017091641475229062,285.90973393333337,4.886666666666667,0
7369,CA-2018-161851,2018-04-15,2018-04-17,First Class,BP-11095,Bart Pistole,Corporate,United States,Miami,Florida,33180.0,South,OFF-BI-10004654,Office Supplies,Binders,VariCap6 Expandable Binder,987.34,476.4,-510.94,3,1429.202539,2018,2,April,4,2,-0.35750006458671707,476.4008463333333,-170.31333333333333,1
7370,CA-2016-110345,2016-09-03,2016-11-03,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,551.61,648.17,96.56,1,648.1713317,2016,3,September,9,61,0.14897295711420308,648.1713317,96.56,0
7371,CA-2015-107769,2015-10-28,2015-01-11,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,67846.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,581.88,557.08,-24.81,3,1671.225158,2015,4,October,10,-290,-0.014845396433411038,557.0750526666667,-8.27,1
7372,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,584.66,740.84,156.18,16,11853.49924,2018,3,July,7,62,0.013175856077416007,740.8437025,9.76125,0
7373,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,63.24,933.76,870.52,8,7470.117997,2018,3,July,7,62,0.11653363445525236,933.764749625,108.815,0
7374,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,702.04,662.82,-39.23,20,13256.38584,2018,3,July,7,62,-0.0029593284680675827,662.819292,-1.9614999999999998,1
7375,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,561.24,441.99,-119.25,5,2209.952973,2018,3,July,7,62,-0.053960424251977966,441.9905946,-23.85,1
7376,CA-2018-100580,2018-08-13,2018-08-20,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037.0,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",626.79,486.16,-140.63,3,1458.487784,2018,3,August,8,7,-0.09642178806209323,486.1625946666666,-46.876666666666665,1
7377,US-2018-145597,2018-02-11,2018-05-11,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701.0,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,596.71,230.65,-366.06,12,2767.755425,2018,1,February,2,89,-0.13225879595195808,230.64628541666664,-30.505,1
7378,CA-2015-132787,2015-09-19,2015-09-23,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115.0,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",235.69,514.77,279.07,23,11839.68534,2015,3,September,9,4,0.023570727767331018,514.768927826087,12.133478260869564,0
7379,CA-2016-136224,2016-05-31,2016-05-31,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314.0,South,OFF-AR-10003504,Office Supplies,Art,Newell 347,475.47,943.94,468.47,17,16046.96199,2016,2,May,5,0,0.02919368789506306,943.9389405882353,27.557058823529413,0
7380,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",601.95,251.15,-350.8,14,3516.031695,2017,3,September,9,5,-0.0997715693231258,251.14512107142858,-25.057142857142857,1
7381,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49,663.59,468.16,-195.43,10,4681.599064,2017,3,September,9,5,-0.04174428380738415,468.1599064,-19.543,1
7382,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",868.5,952.1,83.6,12,11425.1963,2017,3,September,9,5,0.007317160931405616,952.0996916666667,6.966666666666666,0
7383,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",715.26,844.71,129.45,1,844.7057927,2017,3,September,9,5,0.15324862350739743,844.7057927,129.45,0
7384,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,701.59,684.88,-16.7,10,6848.832475,2017,3,September,9,5,-0.002438371804385535,684.8832475,-1.67,1
7385,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,605.32,956.12,350.79,17,16253.95612,2017,3,September,9,5,0.021581822751961507,956.115065882353,20.634705882352943,0
7386,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",169.15,808.72,639.57,23,18600.54297,2017,3,September,9,5,0.03438448012144239,808.7192595652174,27.807391304347828,0
7387,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",840.97,699.62,-141.36,22,15391.55816,2017,3,September,9,5,-0.009184255325582969,699.6162800000001,-6.425454545454546,1
7388,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",754.49,104.9,-649.59,19,1993.039076,2017,3,September,9,5,-0.32592938483861417,104.89679347368421,-34.188947368421054,1
7389,CA-2017-105732,2017-09-13,2017-09-18,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,499.77,633.09,133.32,24,15194.04146,2017,3,September,9,5,0.008774492313383486,633.0850608333334,5.555,0
7390,CA-2018-108035,2018-11-29,2018-03-12,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421.0,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",496.12,151.83,-344.29,6,910.9505423,2018,4,November,11,-262,-0.37794587522910356,151.82509038333333,-57.38166666666667,1
7391,CA-2018-108035,2018-11-29,2018-03-12,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421.0,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",467.14,174.62,-292.52,19,3317.724558,2018,4,November,11,-262,-0.08816886238932918,174.61708199999998,-15.395789473684209,1
7392,CA-2018-160031,2018-04-12,2018-07-12,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",483.94,594.93,110.99,7,4164.492723,2018,2,April,4,91,0.026651505329092152,594.9275318571429,15.855714285714285,0
7393,CA-2018-147844,2018-02-05,2018-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",297.19,689.62,392.44,3,2068.861148,2018,1,February,2,120,0.18968890221529744,689.6203826666666,130.81333333333333,0
7394,CA-2018-147844,2018-02-05,2018-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,485.35,357.02,-128.32,14,4998.287477,2018,1,February,2,120,-0.025672793049714374,357.0205340714286,-9.165714285714285,1
7395,CA-2018-147844,2018-02-05,2018-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",77.19,946.53,869.34,8,7572.218853,2018,1,February,2,120,0.11480650742887344,946.527356625,108.6675,0
7396,CA-2017-110975,2017-12-25,2017-12-30,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024.0,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",246.95,386.17,139.22,21,8109.519777,2017,4,December,12,5,0.017167477708711184,386.16760842857144,6.62952380952381,0
7397,CA-2017-110975,2017-12-25,2017-12-30,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,408.93,985.9,576.98,22,21689.85463,2017,4,December,12,5,0.026601376995950846,985.9024831818183,26.226363636363637,0
7398,CA-2015-141649,2015-09-30,2015-09-30,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014.0,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,220.52,450.74,230.22,7,3155.174284,2015,3,September,9,0,0.0729658583893301,450.73918342857144,32.88857142857143,0
7399,CA-2015-124807,2015-12-07,2015-07-15,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,670.66,73.04,-597.62,16,1168.683109,2015,4,December,12,-145,-0.5113618870656579,73.0426943125,-37.35125,1
7400,CA-2015-124807,2015-12-07,2015-07-15,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610.0,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",222.85,950.82,727.98,4,3803.293059,2015,4,December,12,-145,0.19140781125906922,950.82326475,181.995,0
7401,CA-2017-110009,2017-08-09,2017-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103.0,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",698.93,597.62,-101.31,8,4780.928177,2017,3,August,8,35,-0.0211904459237393,597.616022125,-12.66375,1
7402,CA-2017-110009,2017-08-09,2017-09-13,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103.0,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",335.76,920.54,584.78,2,1841.083554,2017,3,August,8,35,0.31762816995974313,920.541777,292.39,0
7403,CA-2018-168172,2018-06-08,2018-10-08,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011.0,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",591.79,65.68,-526.1,21,1379.360288,2018,2,June,6,122,-0.38140868964903824,65.68382323809524,-25.052380952380954,1
7404,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",141.5,447.0,305.51,21,9387.084398,2016,2,May,5,5,0.03254578174082376,447.004018952381,14.548095238095238,0
7405,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,34.97,375.57,340.6,21,7887.048368,2016,2,May,5,5,0.04318472311922305,375.5737318095238,16.219047619047622,0
7406,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,112.25,90.46,-21.79,5,452.305213,2016,2,May,5,5,-0.04817543413986697,90.4610426,-4.358,1
7407,CA-2016-100146,2016-05-14,2016-05-19,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010.0,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",45.31,196.36,151.06,16,3141.79788,2016,2,May,5,5,0.04808075050327553,196.3623675,9.44125,0
7408,CA-2018-152079,2018-01-20,2018-01-21,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,110.28,367.2,256.92,19,6976.796038,2018,1,January,1,1,0.03682492631297415,367.19979147368423,13.522105263157895,0
7409,CA-2017-129728,2017-05-30,2017-06-06,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032.0,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,773.7,510.76,-262.95,1,510.7551846,2017,2,May,5,7,-0.5148259047158382,510.7551846,-262.95,1
7410,CA-2015-121769,2015-08-04,2015-12-04,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615.0,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,453.6,322.91,-130.69,7,2260.377371,2015,3,August,8,122,-0.05781777931274468,322.911053,-18.669999999999998,1
7411,CA-2015-103058,2015-07-23,2015-07-24,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011.0,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,238.83,559.52,320.68,14,7833.212427,2015,3,July,7,1,0.04093850422014095,559.5151733571429,22.905714285714286,0
7412,CA-2018-121125,2018-05-30,2018-03-06,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224.0,West,TEC-PH-10001619,Technology,Phones,LG G3,982.91,588.11,-394.8,12,7057.377556,2018,2,May,5,-85,-0.055941459397244694,588.1147963333334,-32.9,1
7413,CA-2018-121125,2018-05-30,2018-03-06,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224.0,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,227.94,212.42,-15.51,2,424.8469806,2018,2,May,5,-85,-0.036507261927801966,212.4234903,-7.755,1
7414,CA-2018-121125,2018-05-30,2018-03-06,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224.0,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,99.98,642.93,542.95,22,14144.42099,2018,2,May,5,-85,0.03838615948887986,642.9282268181819,24.67954545454546,0
7415,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,714.75,61.29,-653.47,4,245.1459178,2017,1,March,3,2,-2.6656368821655327,61.28647945,-163.3675,1
7416,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,892.79,567.76,-325.03,16,9084.121098,2017,1,March,3,2,-0.03578001619458376,567.757568625,-20.314375,1
7417,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,649.22,365.87,-283.35,20,7317.410699,2017,1,March,3,2,-0.03872271376522883,365.87053495,-14.1675,1
7418,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",465.62,880.38,414.76,21,18487.97256,2017,1,March,3,2,0.022434044547283774,880.3796457142856,19.75047619047619,0
7419,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,420.6,375.11,-45.49,23,8627.455401,2017,1,March,3,2,-0.0052727018437820385,375.1067565652174,-1.9778260869565218,1
7420,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",229.25,702.92,473.67,18,12652.56357,2017,1,March,3,2,0.037436682090505394,702.9201983333334,26.315,0
7421,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,725.32,129.74,-595.57,14,1816.425445,2017,1,March,3,2,-0.32788023402744176,129.74467464285715,-42.54071428571429,1
7422,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.,460.63,794.65,334.02,20,15892.99251,2017,1,March,3,2,0.021016809753722082,794.6496255,16.701,0
7423,US-2017-114013,2017-03-13,2017-03-15,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,88.6,827.2,738.6,10,8272.022806,2017,1,March,3,2,0.08928892210793549,827.2022806000001,73.86,0
7424,CA-2018-135069,2018-10-04,2018-04-14,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,440.44,621.71,181.27,24,14921.09727,2018,4,October,10,-173,0.012148570357788439,621.71238625,7.552916666666667,0
7425,CA-2018-135069,2018-10-04,2018-04-14,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",319.73,614.5,294.77,7,4301.50439,2018,4,October,10,-173,0.06852718799619777,614.5006271428572,42.11,0
7426,CA-2017-101693,2017-06-25,2017-06-27,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",29.66,468.27,438.61,2,936.5479856,2017,2,June,6,2,0.46832624354960767,468.2739928,219.305,0
7427,CA-2017-101693,2017-06-25,2017-06-27,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070.0,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,351.26,256.19,-95.07,17,4355.29714,2017,2,June,6,2,-0.021828591010899432,256.19394941176466,-5.59235294117647,1
7428,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",633.71,613.08,-20.63,23,14100.94586,2015,1,March,3,4,-0.0014630224245113157,613.0846026086956,-0.8969565217391304,1
7429,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",715.43,38.1,-677.32,2,76.20922178,2015,1,March,3,4,-8.887638322239802,38.10461089,-338.66,1
7430,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,947.28,297.92,-649.36,13,3872.912239,2015,1,March,3,4,-0.16766710938114804,297.9163260769231,-49.95076923076923,1
7431,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,755.14,446.26,-308.88,20,8925.212957,2015,1,March,3,4,-0.03460757759933862,446.26064785,-15.443999999999999,1
7432,US-2015-164763,2015-03-17,2015-03-21,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,336.29,707.83,371.53,21,14864.3398,2015,1,March,3,4,0.02499471924074287,707.8257047619047,17.69190476190476,0
7433,CA-2015-161249,2015-09-08,2015-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack",224.04,375.38,151.34,24,9009.09144,2015,3,September,9,-26,0.01679858629562317,375.37881,6.305833333333333,0
7434,CA-2015-161249,2015-09-08,2015-08-13,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,754.36,269.96,-484.4,22,5939.070875,2015,3,September,9,-26,-0.08156157927648909,269.95776704545455,-22.018181818181816,1
7435,CA-2016-148180,2016-07-26,2016-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030.0,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",268.98,8.08,-260.9,21,169.729181,2016,3,July,7,5,-1.5371546510909044,8.082341952380952,-12.423809523809522,1
7436,CA-2016-148180,2016-07-26,2016-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,857.11,687.33,-169.79,6,4123.975245,2016,3,July,7,5,-0.041171440154946906,687.3292074999999,-28.298333333333332,1
7437,CA-2016-148180,2016-07-26,2016-07-31,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,486.27,692.92,206.65,9,6236.265149,2016,3,July,7,5,0.0331368206871603,692.9183498888889,22.961111111111112,0
7438,CA-2015-165568,2015-02-15,2015-02-19,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105.0,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,290.25,871.32,581.07,5,4356.588782,2015,1,February,2,4,0.1333772887633534,871.3177564,116.21400000000001,0
7439,CA-2016-145457,2016-03-24,2016-03-27,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042.0,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",665.79,727.25,61.46,22,15999.39943,2016,1,March,3,3,0.0038413941891317607,727.2454286363636,2.7936363636363635,0
7440,US-2018-163657,2018-02-09,2018-06-09,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,762.17,720.6,-41.57,22,15853.20555,2018,1,February,2,120,-0.0026221826159315773,720.6002522727273,-1.8895454545454546,1
7441,US-2018-163657,2018-02-09,2018-06-09,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049.0,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,698.71,266.73,-431.98,13,3467.426945,2018,1,February,2,120,-0.12458229311014367,266.7251496153846,-33.22923076923077,1
7442,CA-2016-120446,2016-11-16,2016-11-18,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105.0,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51,61.31,206.5,145.18,13,2684.49063,2016,4,November,11,2,0.054081023184647886,206.49927923076922,11.167692307692308,0
7443,CA-2015-109932,2015-09-12,2015-11-12,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521.0,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,325.15,583.2,258.05,11,6415.230018,2015,3,September,9,61,0.04022459043182511,583.202728909091,23.45909090909091,0
7444,CA-2015-109932,2015-09-12,2015-11-12,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521.0,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",500.46,392.15,-108.31,24,9411.625542,2015,3,September,9,61,-0.01150810766074994,392.15106425,-4.5129166666666665,1
7445,CA-2018-127474,2018-03-02,2018-07-02,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,516.49,485.71,-30.78,14,6799.875832,2018,1,March,3,122,-0.0045265532430975135,485.70541657142854,-2.198571428571429,1
